transaction_id,is_fraud,fraud_type
TX443482,0,None
TX443483,0,None
TX443484,0,None
TX443485,0,None
TX443486,0,None
TX443487,0,None
TX443488,1,Identity Fraud
TX443489,0,None
TX443490,0,None
TX443491,0,None
TX443492,0,None
TX443493,0,None
TX443494,0,None
TX443495,0,None
TX443496,0,None
TX443497,0,None
TX443498,0,None
TX443499,0,None
TX443500,0,None
TX443501,0,None
TX443502,0,None
TX443503,0,None
TX443504,0,None
TX443505,0,None
TX443506,0,None
TX443507,0,None
TX443508,0,None
TX443509,0,None
TX443510,0,None
TX443511,0,None
TX443512,0,None
TX443513,0,None
TX443514,0,None
TX443515,0,None
TX443516,0,None
TX443517,0,None
TX443518,0,None
TX443519,0,None
TX443520,0,None
TX443521,0,None
TX443522,0,None
TX443523,0,None
TX443524,0,None
TX443525,0,None
TX443526,0,None
TX443527,0,None
TX443528,0,None
TX443529,0,None
TX443530,0,None
TX443531,0,None
TX443532,0,None
TX443533,0,None
TX443534,0,None
TX443535,0,None
TX443536,0,None
TX443537,0,None
TX443538,0,None
TX443539,0,None
TX443540,0,None
TX443541,0,None
TX443542,0,None
TX443543,0,None
TX443544,0,None
TX443545,0,None
TX443546,0,None
TX443547,0,None
TX443548,0,None
TX443549,0,None
TX443550,0,None
TX443551,0,None
TX443552,0,None
TX443553,0,None
TX443554,0,None
TX443555,0,None
TX443556,0,None
TX443557,0,None
TX443558,0,None
TX443559,0,None
TX443560,0,None
TX443561,0,None
TX443562,0,None
TX443563,0,None
TX443564,0,None
TX443565,0,None
TX443566,0,None
TX443567,0,None
TX443568,0,None
TX443569,0,None
TX443570,0,None
TX443571,0,None
TX443572,0,None
TX443573,0,None
TX443574,0,None
TX443575,0,None
TX443576,0,None
TX443577,0,None
TX443578,0,None
TX443579,0,None
TX443580,0,None
TX443581,0,None
TX443582,0,None
TX443583,0,None
TX443584,0,None
TX443585,0,None
TX443586,0,None
TX443587,0,None
TX443588,0,None
TX443589,0,None
TX443590,0,None
TX443591,0,None
TX443592,0,None
TX443593,0,None
TX443594,0,None
TX443595,0,None
TX443596,0,None
TX443597,0,None
TX443598,0,None
TX443599,0,None
TX443600,0,None
TX443601,0,None
TX443602,0,None
TX443603,0,None
TX443604,0,None
TX443605,0,None
TX443606,0,None
TX443607,0,None
TX443608,0,None
TX443609,0,None
TX443610,0,None
TX443611,0,None
TX443612,0,None
TX443613,0,None
TX443614,0,None
TX443615,0,None
TX443616,0,None
TX443617,0,None
TX443618,0,None
TX443619,0,None
TX443620,0,None
TX443621,0,None
TX443622,0,None
TX443623,0,None
TX443624,0,None
TX443625,0,None
TX443626,0,None
TX443627,1,Identity Fraud
TX443628,0,None
TX443629,0,None
TX443630,0,None
TX443631,0,None
TX443632,0,None
TX443633,0,None
TX443634,0,None
TX443635,0,None
TX443636,0,None
TX443637,0,None
TX443638,0,None
TX443639,0,None
TX443640,0,None
TX443641,0,None
TX443642,0,None
TX443643,0,None
TX443644,0,None
TX443645,0,None
TX443646,0,None
TX443647,0,None
TX443648,0,None
TX443649,0,None
TX443650,0,None
TX443651,0,None
TX443652,0,None
TX443653,0,None
TX443654,1,Card Testing
TX443655,0,None
TX443656,0,None
TX443657,0,None
TX443658,0,None
TX443659,0,None
TX443660,0,None
TX443661,0,None
TX443662,0,None
TX443663,0,None
TX443664,0,None
TX443665,0,None
TX443666,0,None
TX443667,0,None
TX443668,0,None
TX443669,0,None
TX443670,0,None
TX443671,0,None
TX443672,0,None
TX443673,0,None
TX443674,0,None
TX443675,0,None
TX443676,0,None
TX443677,0,None
TX443678,0,None
TX443679,0,None
TX443680,0,None
TX443681,0,None
TX443682,0,None
TX443683,0,None
TX443684,0,None
TX443685,0,None
TX443686,0,None
TX443687,0,None
TX443688,0,None
TX443689,0,None
TX443690,0,None
TX443691,0,None
TX443692,0,None
TX443693,0,None
TX443694,0,None
TX443695,0,None
TX443696,0,None
TX443697,0,None
TX443698,0,None
TX443699,0,None
TX443700,0,None
TX443701,0,None
TX443702,0,None
TX443703,0,None
TX443704,0,None
TX443705,0,None
TX443706,0,None
TX443707,0,None
TX443708,0,None
TX443709,0,None
TX443710,0,None
TX443711,0,None
TX443712,0,None
TX443713,0,None
TX443714,0,None
TX443715,0,None
TX443716,0,None
TX443717,0,None
TX443718,0,None
TX443719,0,None
TX443720,0,None
TX443721,1,Suspicious Transfer
TX443722,0,None
TX443723,0,None
TX443724,0,None
TX443725,0,None
TX443726,0,None
TX443727,0,None
TX443728,0,None
TX443729,0,None
TX443730,0,None
TX443731,0,None
TX443732,0,None
TX443733,0,None
TX443734,0,None
TX443735,0,None
TX443736,0,None
TX443737,0,None
TX443738,0,None
TX443739,0,None
TX443740,0,None
TX443741,0,None
TX443742,0,None
TX443743,0,None
TX443744,0,None
TX443745,0,None
TX443746,0,None
TX443747,0,None
TX443748,0,None
TX443749,0,None
TX443750,0,None
TX443751,0,None
TX443752,0,None
TX443753,0,None
TX443754,0,None
TX443755,0,None
TX443756,0,None
TX443757,0,None
TX443758,0,None
TX443759,0,None
TX443760,0,None
TX443761,0,None
TX443762,0,None
TX443763,0,None
TX443764,0,None
TX443765,0,None
TX443766,0,None
TX443767,0,None
TX443768,0,None
TX443769,0,None
TX443770,0,None
TX443771,0,None
TX443772,0,None
TX443773,0,None
TX443774,0,None
TX443775,0,None
TX443776,0,None
TX443777,0,None
TX443778,0,None
TX443779,1,Identity Fraud
TX443780,0,None
TX443781,0,None
TX443782,0,None
TX443783,0,None
TX443784,0,None
TX443785,0,None
TX443786,0,None
TX443787,0,None
TX443788,0,None
TX443789,0,None
TX443790,0,None
TX443791,0,None
TX443792,1,Suspicious Transfer
TX443793,0,None
TX443794,0,None
TX443795,0,None
TX443796,0,None
TX443797,0,None
TX443798,0,None
TX443799,0,None
TX443800,0,None
TX443801,0,None
TX443802,0,None
TX443803,0,None
TX443804,1,Payment Fraud
TX443805,1,Payment Fraud
TX443806,0,None
TX443807,0,None
TX443808,0,None
TX443809,0,None
TX443810,0,None
TX443811,0,None
TX443812,0,None
TX443813,0,None
TX443814,0,None
TX443815,0,None
TX443816,0,None
TX443817,0,None
TX443818,0,None
TX443819,0,None
TX443820,0,None
TX443821,0,None
TX443822,0,None
TX443823,0,None
TX443824,0,None
TX443825,1,Suspicious Transfer
TX443826,0,None
TX443827,1,Account Takeover
TX443828,0,None
TX443829,0,None
TX443830,0,None
TX443831,0,None
TX443832,0,None
TX443833,0,None
TX443834,0,None
TX443835,0,None
TX443836,0,None
TX443837,0,None
TX443838,0,None
TX443839,0,None
TX443840,0,None
TX443841,0,None
TX443842,1,Card Testing
TX443843,1,Payment Fraud
TX443844,0,None
TX443845,0,None
TX443846,0,None
TX443847,0,None
TX443848,0,None
TX443849,0,None
TX443850,0,None
TX443851,0,None
TX443852,0,None
TX443853,0,None
TX443854,0,None
TX443855,0,None
TX443856,0,None
TX443857,0,None
TX443858,1,Payment Fraud
TX443859,0,None
TX443860,0,None
TX443861,0,None
TX443862,0,None
TX443863,0,None
TX443864,0,None
TX443865,0,None
TX443866,0,None
TX443867,0,None
TX443868,0,None
TX443869,0,None
TX443870,0,None
TX443871,0,None
TX443872,0,None
TX443873,0,None
TX443874,0,None
TX443875,0,None
TX443876,0,None
TX443877,0,None
TX443878,0,None
TX443879,0,None
TX443880,0,None
TX443881,0,None
TX443882,0,None
TX443883,0,None
TX443884,0,None
TX443885,0,None
TX443886,0,None
TX443887,0,None
TX443888,0,None
TX443889,0,None
TX443890,0,None
TX443891,0,None
TX443892,0,None
TX443893,0,None
TX443894,0,None
TX443895,0,None
TX443896,0,None
TX443897,1,Card Testing
TX443898,0,None
TX443899,0,None
TX443900,0,None
TX443901,0,None
TX443902,0,None
TX443903,0,None
TX443904,0,None
TX443905,0,None
TX443906,0,None
TX443907,0,None
TX443908,0,None
TX443909,0,None
TX443910,0,None
TX443911,0,None
TX443912,0,None
TX443913,0,None
TX443914,0,None
TX443915,0,None
TX443916,0,None
TX443917,0,None
TX443918,0,None
TX443919,0,None
TX443920,0,None
TX443921,0,None
TX443922,0,None
TX443923,0,None
TX443924,0,None
TX443925,0,None
TX443926,0,None
TX443927,0,None
TX443928,0,None
TX443929,0,None
TX443930,0,None
TX443931,0,None
TX443932,0,None
TX443933,0,None
TX443934,0,None
TX443935,0,None
TX443936,0,None
TX443937,0,None
TX443938,0,None
TX443939,0,None
TX443940,0,None
TX443941,0,None
TX443942,0,None
TX443943,0,None
TX443944,0,None
TX443945,0,None
TX443946,0,None
TX443947,0,None
TX443948,0,None
TX443949,0,None
TX443950,0,None
TX443951,0,None
TX443952,0,None
TX443953,0,None
TX443954,0,None
TX443955,0,None
TX443956,0,None
TX443957,0,None
TX443958,0,None
TX443959,0,None
TX443960,0,None
TX443961,0,None
TX443962,0,None
TX443963,0,None
TX443964,0,None
TX443965,0,None
TX443966,0,None
TX443967,0,None
TX443968,0,None
TX443969,0,None
TX443970,0,None
TX443971,0,None
TX443972,0,None
TX443973,0,None
TX443974,0,None
TX443975,0,None
TX443976,1,Card Testing
TX443977,1,Identity Fraud
TX443978,0,None
TX443979,0,None
TX443980,0,None
TX443981,0,None
TX443982,0,None
TX443983,0,None
TX443984,0,None
TX443985,0,None
TX443986,0,None
TX443987,0,None
TX443988,0,None
TX443989,1,Payment Fraud
TX443990,0,None
TX443991,0,None
TX443992,0,None
TX443993,0,None
TX443994,0,None
TX443995,0,None
TX443996,0,None
TX443997,0,None
TX443998,0,None
TX443999,0,None
TX444000,0,None
TX444001,0,None
TX444002,0,None
TX444003,0,None
TX444004,0,None
TX444005,0,None
TX444006,0,None
TX444007,0,None
TX444008,0,None
TX444009,0,None
TX444010,0,None
TX444011,0,None
TX444012,0,None
TX444013,0,None
TX444014,0,None
TX444015,0,None
TX444016,0,None
TX444017,0,None
TX444018,0,None
TX444019,1,Payment Fraud
TX444020,0,None
TX444021,0,None
TX444022,0,None
TX444023,0,None
TX444024,0,None
TX444025,0,None
TX444026,0,None
TX444027,0,None
TX444028,0,None
TX444029,0,None
TX444030,0,None
TX444031,0,None
TX444032,0,None
TX444033,0,None
TX444034,0,None
TX444035,0,None
TX444036,0,None
TX444037,0,None
TX444038,0,None
TX444039,0,None
TX444040,0,None
TX444041,0,None
TX444042,0,None
TX444043,0,None
TX444044,0,None
TX444045,0,None
TX444046,0,None
TX444047,0,None
TX444048,0,None
TX444049,0,None
TX444050,0,None
TX444051,0,None
TX444052,0,None
TX444053,0,None
TX444054,0,None
TX444055,0,None
TX444056,0,None
TX444057,0,None
TX444058,0,None
TX444059,0,None
TX444060,0,None
TX444061,0,None
TX444062,0,None
TX444063,0,None
TX444064,0,None
TX444065,1,Identity Fraud
TX444066,0,None
TX444067,0,None
TX444068,0,None
TX444069,0,None
TX444070,0,None
TX444071,0,None
TX444072,0,None
TX444073,0,None
TX444074,0,None
TX444075,0,None
TX444076,0,None
TX444077,0,None
TX444078,0,None
TX444079,0,None
TX444080,0,None
TX444081,0,None
TX444082,0,None
TX444083,0,None
TX444084,0,None
TX444085,0,None
TX444086,0,None
TX444087,0,None
TX444088,0,None
TX444089,0,None
TX444090,0,None
TX444091,0,None
TX444092,0,None
TX444093,0,None
TX444094,0,None
TX444095,0,None
TX444096,0,None
TX444097,0,None
TX444098,0,None
TX444099,0,None
TX444100,0,None
TX444101,0,None
TX444102,0,None
TX444103,0,None
TX444104,0,None
TX444105,0,None
TX444106,0,None
TX444107,0,None
TX444108,0,None
TX444109,0,None
TX444110,0,None
TX444111,0,None
TX444112,0,None
TX444113,0,None
TX444114,0,None
TX444115,0,None
TX444116,0,None
TX444117,0,None
TX444118,0,None
TX444119,0,None
TX444120,0,None
TX444121,0,None
TX444122,0,None
TX444123,0,None
TX444124,0,None
TX444125,0,None
TX444126,0,None
TX444127,0,None
TX444128,0,None
TX444129,0,None
TX444130,0,None
TX444131,0,None
TX444132,0,None
TX444133,0,None
TX444134,0,None
TX444135,0,None
TX444136,0,None
TX444137,0,None
TX444138,0,None
TX444139,0,None
TX444140,0,None
TX444141,0,None
TX444142,0,None
TX444143,0,None
TX444144,0,None
TX444145,0,None
TX444146,0,None
TX444147,0,None
TX444148,0,None
TX444149,0,None
TX444150,0,None
TX444151,0,None
TX444152,0,None
TX444153,0,None
TX444154,0,None
TX444155,0,None
TX444156,0,None
TX444157,0,None
TX444158,0,None
TX444159,0,None
TX444160,0,None
TX444161,0,None
TX444162,0,None
TX444163,0,None
TX444164,0,None
TX444165,0,None
TX444166,0,None
TX444167,0,None
TX444168,0,None
TX444169,0,None
TX444170,0,None
TX444171,0,None
TX444172,0,None
TX444173,0,None
TX444174,0,None
TX444175,0,None
TX444176,0,None
TX444177,0,None
TX444178,0,None
TX444179,0,None
TX444180,0,None
TX444181,0,None
TX444182,0,None
TX444183,0,None
TX444184,0,None
TX444185,0,None
TX444186,0,None
TX444187,0,None
TX444188,0,None
TX444189,1,Payment Fraud
TX444190,0,None
TX444191,0,None
TX444192,0,None
TX444193,0,None
TX444194,0,None
TX444195,0,None
TX444196,0,None
TX444197,0,None
TX444198,0,None
TX444199,0,None
TX444200,0,None
TX444201,0,None
TX444202,0,None
TX444203,0,None
TX444204,0,None
TX444205,0,None
TX444206,0,None
TX444207,0,None
TX444208,0,None
TX444209,0,None
TX444210,0,None
TX444211,0,None
TX444212,0,None
TX444213,0,None
TX444214,0,None
TX444215,0,None
TX444216,0,None
TX444217,0,None
TX444218,0,None
TX444219,0,None
TX444220,0,None
TX444221,0,None
TX444222,0,None
TX444223,0,None
TX444224,0,None
TX444225,0,None
TX444226,0,None
TX444227,0,None
TX444228,0,None
TX444229,0,None
TX444230,0,None
TX444231,0,None
TX444232,0,None
TX444233,0,None
TX444234,0,None
TX444235,0,None
TX444236,0,None
TX444237,1,Identity Fraud
TX444238,0,None
TX444239,0,None
TX444240,0,None
TX444241,0,None
TX444242,0,None
TX444243,0,None
TX444244,0,None
TX444245,0,None
TX444246,0,None
TX444247,0,None
TX444248,0,None
TX444249,0,None
TX444250,0,None
TX444251,0,None
TX444252,0,None
TX444253,0,None
TX444254,0,None
TX444255,0,None
TX444256,0,None
TX444257,0,None
TX444258,0,None
TX444259,0,None
TX444260,0,None
TX444261,0,None
TX444262,0,None
TX444263,0,None
TX444264,0,None
TX444265,0,None
TX444266,0,None
TX444267,0,None
TX444268,0,None
TX444269,0,None
TX444270,0,None
TX444271,0,None
TX444272,0,None
TX444273,0,None
TX444274,0,None
TX444275,0,None
TX444276,0,None
TX444277,0,None
TX444278,0,None
TX444279,0,None
TX444280,0,None
TX444281,0,None
TX444282,0,None
TX444283,0,None
TX444284,0,None
TX444285,0,None
TX444286,0,None
TX444287,0,None
TX444288,0,None
TX444289,0,None
TX444290,0,None
TX444291,0,None
TX444292,0,None
TX444293,0,None
TX444294,0,None
TX444295,0,None
TX444296,0,None
TX444297,0,None
TX444298,0,None
TX444299,0,None
TX444300,0,None
TX444301,0,None
TX444302,0,None
TX444303,0,None
TX444304,0,None
TX444305,0,None
TX444306,0,None
TX444307,0,None
TX444308,0,None
TX444309,0,None
TX444310,0,None
TX444311,0,None
TX444312,0,None
TX444313,0,None
TX444314,0,None
TX444315,0,None
TX444316,0,None
TX444317,0,None
TX444318,0,None
TX444319,0,None
TX444320,0,None
TX444321,0,None
TX444322,0,None
TX444323,0,None
TX444324,0,None
TX444325,0,None
TX444326,1,Account Takeover
TX444327,0,None
TX444328,0,None
TX444329,0,None
TX444330,0,None
TX444331,0,None
TX444332,0,None
TX444333,0,None
TX444334,0,None
TX444335,0,None
TX444336,0,None
TX444337,0,None
TX444338,0,None
TX444339,0,None
TX444340,0,None
TX444341,0,None
TX444342,0,None
TX444343,0,None
TX444344,0,None
TX444345,0,None
TX444346,0,None
TX444347,0,None
TX444348,0,None
TX444349,0,None
TX444350,0,None
TX444351,0,None
TX444352,0,None
TX444353,0,None
TX444354,0,None
TX444355,0,None
TX444356,0,None
TX444357,0,None
TX444358,0,None
TX444359,0,None
TX444360,0,None
TX444361,0,None
TX444362,0,None
TX444363,0,None
TX444364,0,None
TX444365,0,None
TX444366,0,None
TX444367,0,None
TX444368,0,None
TX444369,0,None
TX444370,0,None
TX444371,0,None
TX444372,0,None
TX444373,0,None
TX444374,0,None
TX444375,0,None
TX444376,0,None
TX444377,0,None
TX444378,0,None
TX444379,0,None
TX444380,0,None
TX444381,0,None
TX444382,0,None
TX444383,0,None
TX444384,0,None
TX444385,0,None
TX444386,0,None
TX444387,0,None
TX444388,0,None
TX444389,0,None
TX444390,0,None
TX444391,0,None
TX444392,0,None
TX444393,0,None
TX444394,0,None
TX444395,0,None
TX444396,0,None
TX444397,0,None
TX444398,0,None
TX444399,0,None
TX444400,0,None
TX444401,0,None
TX444402,0,None
TX444403,0,None
TX444404,0,None
TX444405,0,None
TX444406,0,None
TX444407,0,None
TX444408,0,None
TX444409,0,None
TX444410,0,None
TX444411,0,None
TX444412,0,None
TX444413,0,None
TX444414,0,None
TX444415,0,None
TX444416,0,None
TX444417,0,None
TX444418,0,None
TX444419,0,None
TX444420,0,None
TX444421,0,None
TX444422,0,None
TX444423,0,None
TX444424,0,None
TX444425,0,None
TX444426,1,Suspicious Transfer
TX444427,0,None
TX444428,0,None
TX444429,0,None
TX444430,1,Payment Fraud
TX444431,0,None
TX444432,0,None
TX444433,0,None
TX444434,0,None
TX444435,0,None
TX444436,0,None
TX444437,0,None
TX444438,0,None
TX444439,0,None
TX444440,0,None
TX444441,0,None
TX444442,0,None
TX444443,0,None
TX444444,0,None
TX444445,0,None
TX444446,0,None
TX444447,0,None
TX444448,1,Card Testing
TX444449,0,None
TX444450,0,None
TX444451,0,None
TX444452,0,None
TX444453,0,None
TX444454,0,None
TX444455,0,None
TX444456,0,None
TX444457,0,None
TX444458,0,None
TX444459,0,None
TX444460,0,None
TX444461,0,None
TX444462,0,None
TX444463,0,None
TX444464,0,None
TX444465,0,None
TX444466,0,None
TX444467,0,None
TX444468,0,None
TX444469,0,None
TX444470,0,None
TX444471,0,None
TX444472,0,None
TX444473,0,None
TX444474,0,None
TX444475,0,None
TX444476,0,None
TX444477,0,None
TX444478,0,None
TX444479,0,None
TX444480,0,None
TX444481,0,None
TX444482,0,None
TX444483,0,None
TX444484,0,None
TX444485,0,None
TX444486,0,None
TX444487,0,None
TX444488,0,None
TX444489,0,None
TX444490,0,None
TX444491,0,None
TX444492,0,None
TX444493,0,None
TX444494,0,None
TX444495,0,None
TX444496,1,Card Testing
TX444497,0,None
TX444498,0,None
TX444499,0,None
TX444500,0,None
TX444501,0,None
TX444502,0,None
TX444503,0,None
TX444504,0,None
TX444505,0,None
TX444506,0,None
TX444507,0,None
TX444508,0,None
TX444509,0,None
TX444510,0,None
TX444511,0,None
TX444512,0,None
TX444513,0,None
TX444514,0,None
TX444515,0,None
TX444516,0,None
TX444517,0,None
TX444518,0,None
TX444519,0,None
TX444520,0,None
TX444521,0,None
TX444522,0,None
TX444523,0,None
TX444524,0,None
TX444525,0,None
TX444526,0,None
TX444527,0,None
TX444528,0,None
TX444529,0,None
TX444530,0,None
TX444531,1,Suspicious Transfer
TX444532,0,None
TX444533,0,None
TX444534,0,None
TX444535,0,None
TX444536,0,None
TX444537,1,Payment Fraud
TX444538,0,None
TX444539,0,None
TX444540,0,None
TX444541,0,None
TX444542,0,None
TX444543,0,None
TX444544,0,None
TX444545,0,None
TX444546,0,None
TX444547,1,Identity Fraud
TX444548,0,None
TX444549,0,None
TX444550,0,None
TX444551,0,None
TX444552,0,None
TX444553,0,None
TX444554,0,None
TX444555,0,None
TX444556,0,None
TX444557,0,None
TX444558,0,None
TX444559,0,None
TX444560,0,None
TX444561,0,None
TX444562,0,None
TX444563,0,None
TX444564,0,None
TX444565,0,None
TX444566,0,None
TX444567,0,None
TX444568,0,None
TX444569,0,None
TX444570,0,None
TX444571,0,None
TX444572,0,None
TX444573,0,None
TX444574,0,None
TX444575,0,None
TX444576,0,None
TX444577,0,None
TX444578,0,None
TX444579,0,None
TX444580,0,None
TX444581,1,Account Takeover
TX444582,0,None
TX444583,0,None
TX444584,0,None
TX444585,0,None
TX444586,0,None
TX444587,0,None
TX444588,0,None
TX444589,0,None
TX444590,0,None
TX444591,0,None
TX444592,0,None
TX444593,0,None
TX444594,0,None
TX444595,0,None
TX444596,0,None
TX444597,0,None
TX444598,0,None
TX444599,0,None
TX444600,0,None
TX444601,0,None
TX444602,0,None
TX444603,0,None
TX444604,0,None
TX444605,0,None
TX444606,0,None
TX444607,0,None
TX444608,0,None
TX444609,0,None
TX444610,0,None
TX444611,0,None
TX444612,0,None
TX444613,0,None
TX444614,0,None
TX444615,0,None
TX444616,0,None
TX444617,0,None
TX444618,0,None
TX444619,0,None
TX444620,0,None
TX444621,0,None
TX444622,0,None
TX444623,0,None
TX444624,0,None
TX444625,0,None
TX444626,0,None
TX444627,0,None
TX444628,0,None
TX444629,0,None
TX444630,0,None
TX444631,0,None
TX444632,0,None
TX444633,0,None
TX444634,0,None
TX444635,0,None
TX444636,0,None
TX444637,0,None
TX444638,0,None
TX444639,0,None
TX444640,0,None
TX444641,0,None
TX444642,0,None
TX444643,0,None
TX444644,1,Payment Fraud
TX444645,0,None
TX444646,0,None
TX444647,0,None
TX444648,0,None
TX444649,0,None
TX444650,0,None
TX444651,0,None
TX444652,0,None
TX444653,0,None
TX444654,0,None
TX444655,0,None
TX444656,0,None
TX444657,0,None
TX444658,0,None
TX444659,0,None
TX444660,0,None
TX444661,0,None
TX444662,0,None
TX444663,0,None
TX444664,0,None
TX444665,0,None
TX444666,0,None
TX444667,0,None
TX444668,0,None
TX444669,0,None
TX444670,0,None
TX444671,0,None
TX444672,0,None
TX444673,0,None
TX444674,0,None
TX444675,0,None
TX444676,0,None
TX444677,0,None
TX444678,0,None
TX444679,0,None
TX444680,0,None
TX444681,0,None
TX444682,0,None
TX444683,0,None
TX444684,0,None
TX444685,0,None
TX444686,0,None
TX444687,0,None
TX444688,0,None
TX444689,0,None
TX444690,0,None
TX444691,0,None
TX444692,0,None
TX444693,0,None
TX444694,0,None
TX444695,0,None
TX444696,0,None
TX444697,0,None
TX444698,0,None
TX444699,0,None
TX444700,0,None
TX444701,0,None
TX444702,0,None
TX444703,0,None
TX444704,0,None
TX444705,0,None
TX444706,0,None
TX444707,0,None
TX444708,0,None
TX444709,0,None
TX444710,0,None
TX444711,0,None
TX444712,0,None
TX444713,0,None
TX444714,0,None
TX444715,0,None
TX444716,0,None
TX444717,0,None
TX444718,0,None
TX444719,0,None
TX444720,0,None
TX444721,0,None
TX444722,0,None
TX444723,0,None
TX444724,0,None
TX444725,0,None
TX444726,0,None
TX444727,0,None
TX444728,0,None
TX444729,0,None
TX444730,0,None
TX444731,0,None
TX444732,0,None
TX444733,0,None
TX444734,0,None
TX444735,0,None
TX444736,0,None
TX444737,0,None
TX444738,0,None
TX444739,0,None
TX444740,0,None
TX444741,0,None
TX444742,0,None
TX444743,0,None
TX444744,0,None
TX444745,0,None
TX444746,0,None
TX444747,0,None
TX444748,0,None
TX444749,0,None
TX444750,0,None
TX444751,0,None
TX444752,0,None
TX444753,0,None
TX444754,0,None
TX444755,0,None
TX444756,0,None
TX444757,0,None
TX444758,0,None
TX444759,0,None
TX444760,0,None
TX444761,0,None
TX444762,0,None
TX444763,0,None
TX444764,0,None
TX444765,0,None
TX444766,0,None
TX444767,0,None
TX444768,0,None
TX444769,0,None
TX444770,0,None
TX444771,0,None
TX444772,0,None
TX444773,0,None
TX444774,0,None
TX444775,0,None
TX444776,0,None
TX444777,0,None
TX444778,0,None
TX444779,0,None
TX444780,0,None
TX444781,0,None
TX444782,0,None
TX444783,0,None
TX444784,0,None
TX444785,0,None
TX444786,0,None
TX444787,0,None
TX444788,0,None
TX444789,0,None
TX444790,0,None
TX444791,0,None
TX444792,0,None
TX444793,0,None
TX444794,0,None
TX444795,0,None
TX444796,0,None
TX444797,0,None
TX444798,0,None
TX444799,0,None
TX444800,0,None
TX444801,0,None
TX444802,0,None
TX444803,0,None
TX444804,0,None
TX444805,0,None
TX444806,0,None
TX444807,0,None
TX444808,0,None
TX444809,0,None
TX444810,0,None
TX444811,0,None
TX444812,0,None
TX444813,0,None
TX444814,0,None
TX444815,0,None
TX444816,0,None
TX444817,0,None
TX444818,0,None
TX444819,0,None
TX444820,0,None
TX444821,0,None
TX444822,1,Account Takeover
TX444823,0,None
TX444824,0,None
TX444825,0,None
TX444826,0,None
TX444827,0,None
TX444828,0,None
TX444829,0,None
TX444830,0,None
TX444831,0,None
TX444832,0,None
TX444833,0,None
TX444834,0,None
TX444835,0,None
TX444836,0,None
TX444837,0,None
TX444838,0,None
TX444839,0,None
TX444840,0,None
TX444841,0,None
TX444842,0,None
TX444843,0,None
TX444844,0,None
TX444845,0,None
TX444846,0,None
TX444847,0,None
TX444848,0,None
TX444849,0,None
TX444850,0,None
TX444851,0,None
TX444852,0,None
TX444853,0,None
TX444854,0,None
TX444855,0,None
TX444856,0,None
TX444857,0,None
TX444858,0,None
TX444859,0,None
TX444860,1,Card Testing
TX444861,0,None
TX444862,0,None
TX444863,0,None
TX444864,0,None
TX444865,0,None
TX444866,0,None
TX444867,0,None
TX444868,0,None
TX444869,0,None
TX444870,0,None
TX444871,0,None
TX444872,0,None
TX444873,1,Card Testing
TX444874,0,None
TX444875,0,None
TX444876,0,None
TX444877,0,None
TX444878,0,None
TX444879,0,None
TX444880,0,None
TX444881,0,None
TX444882,0,None
TX444883,0,None
TX444884,0,None
TX444885,0,None
TX444886,0,None
TX444887,0,None
TX444888,0,None
TX444889,0,None
TX444890,0,None
TX444891,0,None
TX444892,0,None
TX444893,0,None
TX444894,0,None
TX444895,0,None
TX444896,0,None
TX444897,0,None
TX444898,0,None
TX444899,0,None
TX444900,0,None
TX444901,0,None
TX444902,0,None
TX444903,0,None
TX444904,0,None
TX444905,0,None
TX444906,0,None
TX444907,0,None
TX444908,0,None
TX444909,0,None
TX444910,0,None
TX444911,0,None
TX444912,0,None
TX444913,0,None
TX444914,0,None
TX444915,0,None
TX444916,0,None
TX444917,0,None
TX444918,0,None
TX444919,0,None
TX444920,0,None
TX444921,0,None
TX444922,0,None
TX444923,0,None
TX444924,0,None
TX444925,0,None
TX444926,0,None
TX444927,0,None
TX444928,0,None
TX444929,0,None
TX444930,0,None
TX444931,0,None
TX444932,0,None
TX444933,0,None
TX444934,0,None
TX444935,0,None
TX444936,0,None
TX444937,0,None
TX444938,0,None
TX444939,0,None
TX444940,0,None
TX444941,0,None
TX444942,0,None
TX444943,0,None
TX444944,0,None
TX444945,0,None
TX444946,0,None
TX444947,0,None
TX444948,0,None
TX444949,0,None
TX444950,0,None
TX444951,0,None
TX444952,0,None
TX444953,0,None
TX444954,0,None
TX444955,0,None
TX444956,0,None
TX444957,0,None
TX444958,0,None
TX444959,0,None
TX444960,0,None
TX444961,0,None
TX444962,0,None
TX444963,0,None
TX444964,0,None
TX444965,0,None
TX444966,0,None
TX444967,0,None
TX444968,0,None
TX444969,0,None
TX444970,0,None
TX444971,0,None
TX444972,0,None
TX444973,0,None
TX444974,0,None
TX444975,0,None
TX444976,0,None
TX444977,0,None
TX444978,0,None
TX444979,0,None
TX444980,0,None
TX444981,0,None
TX444982,0,None
TX444983,0,None
TX444984,0,None
TX444985,0,None
TX444986,0,None
TX444987,0,None
TX444988,0,None
TX444989,0,None
TX444990,0,None
TX444991,0,None
TX444992,0,None
TX444993,0,None
TX444994,0,None
TX444995,0,None
TX444996,0,None
TX444997,0,None
TX444998,0,None
TX444999,0,None
TX445000,0,None
TX445001,0,None
TX445002,0,None
TX445003,0,None
TX445004,0,None
TX445005,0,None
TX445006,0,None
TX445007,0,None
TX445008,0,None
TX445009,0,None
TX445010,0,None
TX445011,0,None
TX445012,0,None
TX445013,0,None
